OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
STARLINK-31345,2024-027L,2025-11-23T15:15:08.379360,15.30189080,.00011117,53.1614,82.0443,93.2300,266.8828,0,U,58941,999,10109,.16822083E-4,.139E-5,0
STARLINK-31354,2024-027M,2025-11-24T10:52:24.042720,15.30198757,.00012,53.1612,78.6089,102.1667,257.9468,0,U,58942,999,10121,.82099E-4,.2073E-4,0
STARLINK-31346,2024-027N,2025-11-23T15:26:32.301888,15.30194638,.00015035,53.1601,79.9748,62.4963,297.6191,0,U,58943,999,10112,.92933511E-4,.2394E-4,0
STARLINK-31336,2024-027P,2025-11-23T14:41:52.085760,15.30193845,.00012497,53.1607,82.6058,91.5406,268.5738,0,U,58944,999,10107,.37769392E-4,.759E-5,0
STARLINK-31359,2024-027Q,2025-11-24T10:36:17.885088,15.30197099,.0001439,53.1603,40.0531,134.5961,225.5157,0,U,58945,999,10176,-.25543E-4,-.1116E-4,0
STARLINK-31331,2024-027R,2025-11-24T07:26:03.585408,15.30196373,.0001343,53.1598,79.1387,108.0519,252.0628,0,U,58946,999,10119,.55822E-4,.1294E-4,0
STARLINK-31116,2024-027S,2025-11-23T14:16:01.942752,15.30191216,.00011376,53.1616,82.4961,83.0002,277.1129,0,U,58947,999,10108,.88565217E-4,.2264E-4,0
STARLINK-31311,2024-027T,2025-11-23T15:28:02.989920,15.30191750,.00012522,53.1599,79.9753,100.9640,259.1502,0,U,58948,999,10112,.61994053E-4,.1477E-4,0
STARLINK-31294,2024-027U,2025-11-24T08:04:03.150048,15.30196460,.0001148,53.1605,79.2997,90.7941,269.3191,0,U,58949,999,10119,-.12557E-3,-.4076E-4,0
STARLINK-31330,2024-027W,2025-11-23T15:46:07.272768,15.30195936,.00014084,53.1614,79.3522,105.9720,254.1436,0,U,58951,999,10113,.59235679E-4,.1395E-4,0
STARLINK-31293,2024-027X,2025-11-23T14:02:21.505632,15.30188774,.00013533,53.1611,82.4361,87.5503,272.5652,0,U,58952,999,10108,.43405136E-4,.926E-5,0
STARLINK-31373,2024-031A,2025-11-24T10:37:48.427104,15.30202999,.0001331,53.1609,65.2637,98.9710,261.1442,0,U,58965,999,10042,.44462E-4,.958E-5,0
STARLINK-31449,2024-031B,2025-11-24T10:34:46.060896,15.30200803,.0001721,53.1618,65.2461,123.6503,236.4662,0,U,58966,999,10042,.28211E-4,.476E-5,0
STARLINK-31314,2024-031C,2025-11-24T10:43:53.761728,15.30192552,.0001124,53.1603,65.2854,88.6751,271.4379,0,U,58967,999,10042,.15486E-4,.1E-5,0
STARLINK-31356,2024-031D,2025-11-24T11:21:00.453024,15.30197565,.0001227,53.1605,37.5635,100.4080,259.7059,0,U,58968,999,10081,-.13536E-4,-.76E-5,0
STARLINK-31335,2024-031E,2025-11-24T11:33:06.834240,15.30194640,.0001432,53.1605,62.6606,114.9789,245.1360,0,U,58969,999,10046,.26957E-4,.439E-5,0
STARLINK-31368,2024-031F,2025-11-24T10:42:22.443840,15.30192779,.0001144,53.1594,65.2846,82.1240,277.9890,0,U,58970,999,10042,.12439E-4,.9E-7,0
STARLINK-31333,2024-031G,2025-11-23T13:53:13.807392,15.30132063,.00015737,53.1602,57.0330,82.1693,277.9487,0,U,58971,999,10046,.50650942E-3,.1464E-3,0
STARLINK-31351,2024-031H,2025-11-24T06:26:02.616576,15.30186221,.0001311,53.1614,66.2986,97.2326,262.8824,0,U,58972,999,10038,.9269E-4,.2386E-4,0
STARLINK-31365,2024-031J,2025-11-24T06:35:08.749248,15.30181190,.0001571,53.1608,66.3358,97.3683,262.7497,0,U,58973,999,10039,.16619E-3,.4563E-4,0
STARLINK-31361,2024-031K,2025-11-24T06:30:36.019008,15.30191478,.0001541,53.1614,66.3158,110.4803,249.6363,0,U,58974,999,10039,.68698E-4,.1675E-4,0
STARLINK-31369,2024-031L,2025-11-23T14:59:10.934304,15.30196169,.0001433,53.1612,69.3893,86.1527,273.9638,0,U,58975,999,10027,.69447661E-4,.1698E-4,0
STARLINK-31324,2024-031M,2025-11-24T06:44:16.666944,15.30194664,.000158,53.1615,66.3722,114.8635,245.2530,0,U,58976,999,10037,.3464E-4,.667E-5,0
STARLINK-31358,2024-031N,2025-11-24T10:39:20.234016,15.30190439,.000141,53.1605,65.2494,141.1895,218.9207,0,U,58977,999,10040,-.80314E-4,-.2736E-4,0
STARLINK-31355,2024-031P,2025-11-24T11:30:59.981760,15.30194425,.0001235,53.1614,65.4833,97.4394,262.6747,0,U,58978,999,10040,.45355E-4,.984E-5,0
STARLINK-31380,2024-031Q,2025-11-24T11:35:33.298656,15.30181484,.0001143,53.1600,65.4968,59.0428,301.0685,0,U,58979,999,10040,.13789E-3,.3725E-4,0
STARLINK-31353,2024-031R,2025-11-24T11:32:31.263360,15.30193035,.0001123,53.1602,65.4894,98.6239,261.4889,0,U,58980,999,10040,.41282E-4,.863E-5,0
STARLINK-31339,2024-031S,2025-11-23T10:35:15.894816,15.30198796,.00014884,53.1612,70.3775,98.8312,261.2857,0,U,58981,999,10024,.21976631E-4,.292E-5,0
STARLINK-31384,2024-031U,2025-11-23T13:52:28.963200,15.30208555,.0001537,53.1598,69.8081,103.1650,256.9523,0,U,58983,999,10026,.41500236E-4,.87E-5,0
STARLINK-31379,2024-031V,2025-11-24T10:21:13.474080,15.30213363,.0001214,53.1604,65.8885,118.6121,241.5002,0,U,58984,999,10039,.73881E-4,.183E-4,0
STARLINK-31385,2024-031W,2025-11-24T06:37:25.574016,15.30197953,.0001022,53.1612,64.1727,97.4286,262.6831,0,U,58985,999,10040,.50211E-4,.1128E-4,0
STARLINK-31229,2024-031X,2025-11-24T10:30:22.401792,15.30190693,.0001119,53.1611,65.9312,98.1165,261.9963,0,U,58986,999,10039,.7425E-4,.184E-4,0
STARLINK-31468,2024-036A,2025-11-24T09:05:07.641024,15.30184656,.0001057,53.1591,207.0173,117.3274,242.7834,0,U,58998,999,9921,.51542E-4,.1167E-4,0
STARLINK-31440,2024-036B,2025-11-23T23:43:50.904768,15.30177834,.00013222,53.1614,208.8354,87.6889,272.4263,0,U,58999,999,9833,.64383596E-4,.1547E-4,0
STARLINK-31529,2024-036C,2025-11-24T01:42:58.081248,15.30183121,.00012395,53.1594,206.5237,83.5066,276.6076,0,U,59000,999,9910,.89707958E-4,.2297E-4,0
STARLINK-31431,2024-036E,2025-11-23T21:39:33.655104,15.30194883,.00020346,53.1586,209.7263,136.7695,223.3466,0,U,59002,999,9912,.2436197E-3,.6861E-4,0
STARLINK-31435,2024-036G,2025-11-23T23:45:22.273632,15.30170520,.00014289,53.1610,208.8468,91.1293,268.9871,0,U,59004,999,9915,.39590038E-4,.812E-5,0
STARLINK-31484,2024-036H,2025-11-24T09:14:14.712864,15.30182615,.0001425,53.1608,207.0449,104.9039,255.2120,0,U,59005,999,9920,.82932E-4,.2096E-4,0
STARLINK-31450,2024-036J,2025-11-24T09:24:55.544256,15.30149936,.0001055,53.1604,207.0894,109.1975,250.9140,0,U,59006,999,9920,-.55449E-4,-.1998E-4,0
STARLINK-31456,2024-036K,2025-11-24T09:18:48.102336,15.30182480,.0001057,53.1595,207.0661,94.8742,265.2379,0,U,59007,999,9920,.58184E-4,.1364E-4,0
STARLINK-31460,2024-036L,2025-11-24T02:11:04.843392,15.30190842,.00012844,53.1592,208.7667,82.9990,277.1157,0,U,59008,999,9915,.77231533E-4,.1928E-4,0
STARLINK-31488,2024-036M,2025-11-23T23:48:24.451488,15.30176837,.00013888,53.1612,208.8540,79.5179,280.5978,0,U,59009,999,9914,.59779864E-4,.141E-4,0
STARLINK-31528,2024-036N,2025-11-24T08:57:41.632128,15.30182947,.0001214,53.1605,207.6785,99.5602,260.5536,0,U,59010,999,9919,.8358E-4,.2116E-4,0
STARLINK-31491,2024-036P,2025-11-23T22:00:49.829760,15.30184225,.00011226,53.1595,209.8091,88.2471,271.8658,0,U,59011,999,9912,.95832016E-4,.2479E-4,0
STARLINK-31465,2024-036Q,2025-11-24T02:35:23.659008,15.30172641,.00012634,53.1609,208.8661,82.3105,277.8039,0,U,59012,999,9915,.13846079E-3,.374E-4,0
STARLINK-31389,2024-036R,2025-11-24T02:39:57.862368,15.30175404,.00014907,53.1615,208.8833,82.0671,278.0499,0,U,59013,999,9916,.69034664E-4,.1684E-4,0
STARLINK-31454,2024-036S,2025-11-24T02:30:50.428512,15.30181465,.00013313,53.1602,208.8443,109.5781,250.5363,0,U,59014,999,9915,.87497067E-4,.2232E-4,0
STARLINK-31521,2024-036T,2025-11-23T21:47:09.464352,15.30195987,.00012767,53.1573,209.7476,106.4241,253.6901,0,U,59015,999,9912,.21198096E-3,.5923E-4,0
STARLINK-31526,2024-036U,2025-11-23T21:47:04.546464,15.30185409,.00013575,53.1599,184.1339,76.2583,283.8569,0,U,59016,999,9948,.41690863E-4,.875E-5,0
STARLINK-31406,2024-036V,2025-11-23T21:52:16.467744,15.30186354,.00012178,53.1592,196.2888,103.9430,256.1706,0,U,59017,999,9931,.76581789E-4,.1909E-4,0
STARLINK-31527,2024-036W,2025-11-23T23:07:16.965120,15.29917711,.00013769,53.1606,209.3936,109.3240,250.7910,0,U,59018,999,9913,.15598574E-2,.45721E-3,0
STARLINK-31436,2024-036X,2025-11-24T02:44:30.492384,15.30185440,.00012862,53.1594,208.9061,109.6342,250.4798,0,U,59019,999,9915,.17444093E-3,.4808E-4,0
STARLINK-30996,2024-038A,2025-11-24T04:39:46.643040,15.27584795,.00016194,42.9984,262.8331,219.7798,140.2935,0,U,59023,999,9999,.85250705E-4,.2085E-4,0
STARLINK-31006,2024-038B,2025-11-24T02:37:56.247456,15.27586981,.00015171,42.9994,212.8654,270.9588,89.1090,0,U,59024,999,9919,.45522319E-4,.991E-5,0
STARLINK-31178,2024-038C,2025-11-24T04:54:34.930080,15.27572568,.00011339,43.0030,262.9109,243.6357,116.4378,0,U,59025,999,9851,.15298822E-3,.3949E-4,0
STARLINK-31227,2024-038D,2025-11-24T05:59:07.901664,15.27592350,.0000871,43.0013,262.3877,277.8918,82.1834,0,U,59026,999,9863,.33539E-3,.8982E-4,0
STARLINK-30863,2024-038E,2025-11-24T05:26:00.852000,15.27603851,.0001569,43.0017,263.0564,260.7899,99.2775,0,U,59027,999,9851,-.6012E-4,-.1917E-4,0
STARLINK-31206,2024-038F,2025-11-24T01:48:51.750144,15.27569580,.00011213,42.9993,198.4690,280.3682,79.7043,0,U,59028,999,9937,-.39438491E-4,-.1347E-4,0
STARLINK-31224,2024-038G,2025-11-24T04:13:52.083264,15.27586326,.00014724,43.0048,262.6979,277.5675,82.5010,0,U,59029,999,9862,.5096816E-4,.1141E-4,0
STARLINK-31186,2024-038H,2025-11-24T05:00:07.347168,15.27576826,.00013532,43.0029,262.9416,264.4912,95.5785,0,U,59030,999,9862,-.29698433E-4,-.1079E-4,0
STARLINK-31211,2024-038J,2025-11-24T04:06:28.629216,15.27587839,.00007749,42.9996,262.6585,313.6788,46.4000,0,U,59031,999,9851,.24573945E-3,.6508E-4,0
STARLINK-30862,2024-038K,2025-11-24T05:14:58.720416,15.27597763,.00015198,43.0048,251.8146,261.6712,98.3968,0,U,59032,999,9864,.56986904E-3,.15461E-3,0
STARLINK-31210,2024-038L,2025-11-24T04:44:10.788576,15.27578874,.00001935,43.0016,259.4133,255.7647,104.3183,0,U,59033,999,9872,.15906156E-4,.176E-5,0
STARLINK-31231,2024-038M,2025-11-24T04:38:38.250528,15.27574647,.00002293,43.0000,259.3838,63.1372,296.9503,0,U,59034,999,9855,.54554447E-4,.124E-4,0
STARLINK-31207,2024-038N,2025-11-24T04:33:04.060512,15.27584429,.00031312,43.0029,259.3509,241.2445,118.8092,0,U,59035,999,9872,.16964363E-3,.4409E-4,0
STARLINK-31217,2024-038P,2025-11-23T23:32:34.261440,15.27569193,.0000936,42.9994,166.2065,272.4032,87.6712,0,U,59036,999,9977,-.25916118E-4,-.975E-5,0
STARLINK-31208,2024-038Q,2025-11-24T03:34:34.043232,15.25926707,.00016809,43.0022,263.3242,246.6867,113.3808,0,U,59037,999,9867,.17207343E-3,.4248E-4,0
STARLINK-31235,2024-038R,2025-11-24T04:29:22.127424,15.27588758,.00018248,43.0027,259.3305,251.6586,108.4068,0,U,59038,999,9866,.12373935E-3,.3145E-4,0
STARLINK-31220,2024-038S,2025-11-24T04:32:22.386336,15.27583156,.00013145,43.0007,262.7879,242.4488,117.6231,0,U,59039,999,9862,.52592063E-4,.1186E-4,0
STARLINK-31225,2024-038T,2025-11-24T05:43:10.023744,15.27593713,.0000937,42.9955,258.8163,255.4574,104.6174,0,U,59040,999,9856,.21839E-3,.5755E-4,0
STARLINK-31240,2024-038U,2025-11-24T05:04:31.789920,15.27590633,.00015168,43.0038,259.5175,245.3800,114.6894,0,U,59041,999,9866,.23332384E-3,.6166E-4,0
STARLINK-31202,2024-038V,2025-11-24T03:35:42.839232,15.27586396,.00005468,43.0020,259.0598,251.8515,108.2277,0,U,59042,999,9872,.62094397E-4,.1448E-4,0
STARLINK-31234,2024-038W,2025-11-24T03:21:07.099200,15.27586089,.00015391,43.0032,259.8382,257.0308,103.0371,0,U,59043,999,9854,.12374472E-3,.3145E-4,0
STARLINK-31153,2024-038X,2025-11-24T04:23:48.942240,15.27607199,.000207,43.0024,259.3004,254.1642,105.8982,0,U,59044,999,9855,.40201718E-3,.10826E-3,0
STARLINK-31241,2024-038Y,2025-11-24T05:00:48.016512,15.27600755,.00015652,43.0051,259.4989,287.3585,72.7096,0,U,59045,999,9872,.22821234E-3,.6027E-4,0
STARLINK-31205,2024-038Z,2025-11-24T04:49:42.555936,15.27593805,.00012765,43.0017,259.4392,279.2691,80.8016,0,U,59046,999,9866,-.40615231E-4,-.138E-4,0
STARLINK-31265,2024-041A,2025-11-23T23:23:00.541248,15.27572383,.00013296,42.9988,187.7329,270.3653,89.7046,0,U,59074,999,9810,-.64838432E-4,-.2045E-4,0
STARLINK-31276,2024-041B,2025-11-24T00:10:55.460640,15.27574649,.00015154,43.0026,187.1346,259.6566,100.4114,0,U,59075,999,9816,-.3962378E-5,-.371E-5,0
STARLINK-31259,2024-041C,2025-11-24T00:16:28.538688,15.27574349,.0001653,43.0045,187.1645,264.3046,95.7617,0,U,59076,999,9706,-.5634741E-5,-.417E-5,0
STARLINK-31281,2024-041D,2025-11-24T00:22:01.263360,15.27578117,.00016632,43.0027,187.1887,262.1303,97.9360,0,U,59077,999,9816,.900733E-5,-.14E-6,0
STARLINK-31274,2024-041E,2025-11-23T23:30:25.540992,15.27578669,.00006902,42.9998,187.7703,273.1425,86.9348,0,U,59078,999,9810,-.34494509E-4,-.1211E-4,0
STARLINK-31257,2024-041F,2025-11-23T01:08:11.071104,15.27569251,.00024883,43.0047,192.8081,246.6735,113.3855,0,U,59079,999,9796,-.64543603E-4,-.2038E-4,0
STARLINK-31299,2024-041G,2025-11-24T09:50:19.202208,15.29773823,.0003637,43.0022,87.2676,322.5349,37.5249,0,U,59080,999,9933,.20849E-2,.61621E-3,0
STARLINK-31292,2024-041H,2025-11-24T00:27:33.899904,15.27578742,.00026242,43.0019,187.2149,251.4802,108.5764,0,U,59081,999,9810,.5631352E-5,-.108E-5,0
STARLINK-31286,2024-041J,2025-11-23T01:00:47.383776,15.27572909,.00015015,43.0022,192.7815,278.2316,81.8366,0,U,59082,999,9804,.2210588E-5,-.201E-5,0
STARLINK-31252,2024-041K,2025-11-24T09:49:14.577600,15.27568841,.0001331,43.0005,102.0827,266.7999,93.2700,0,U,59083,999,9917,.32643E-4,.636E-5,0
STARLINK-31261,2024-041L,2025-11-23T23:39:40.641120,15.27578637,.00010185,43.0008,187.8184,286.4625,73.6114,0,U,59084,999,9815,.19264958E-4,.268E-5,0
STARLINK-31290,2024-041M,2025-11-24T00:10:00.830784,15.27571578,.00010403,43.0001,173.2741,262.9737,97.0996,0,U,59085,999,9841,-.19351655E-4,-.794E-5,0
STARLINK-31279,2024-041N,2025-11-24T00:00:02.090016,15.27577638,.00013706,43.0048,187.9220,276.1793,83.8903,0,U,59086,999,9815,.11095017E-4,.43E-6,0
STARLINK-31266,2024-041P,2025-11-23T01:06:20.294208,15.27573414,.00014929,43.0002,192.8039,255.6334,104.4352,0,U,59087,999,9801,-.60890557E-4,-.1937E-4,0
STARLINK-31313,2024-041Q,2025-11-23T01:10:02.258400,15.27572866,.00013027,42.9998,192.8246,264.5453,95.5250,0,U,59088,999,9796,-.161176E-5,-.306E-5,0
STARLINK-31307,2024-041R,2025-11-23T01:04:29.219232,15.27575888,.0001121,43.0015,192.7993,272.1289,87.9434,0,U,59089,999,9801,-.15473468E-3,-.4517E-4,0
STARLINK-31316,2024-041S,2025-11-23T12:08:32.487648,15.27581344,.00012975,43.0000,143.5498,265.8107,94.2597,0,U,59090,999,9851,.131314E-3,.3353E-4,0
STARLINK-31310,2024-041U,2025-11-24T00:09:16.930944,15.27569611,.00011778,43.0012,187.9783,255.6396,104.4325,0,U,59092,999,9810,-.46898364E-4,-.1552E-4,0
STARLINK-31343,2024-041V,2025-11-23T23:50:46.987296,15.27574246,.00004404,43.0007,187.8738,257.5265,102.5538,0,U,59093,999,9815,.441396E-5,-.14E-5,0
STARLINK-31295,2024-041X,2025-11-23T01:21:08.650368,15.27571462,.00007924,43.0000,192.8779,271.9625,88.1136,0,U,59095,999,9796,-.67524343E-4,-.2119E-4,0
STARLINK-31291,2024-041Y,2025-11-23T01:17:26.013120,15.27572578,.00018486,43.0001,192.8586,266.0633,94.0007,0,U,59096,999,9796,-.31615792E-4,-.1132E-4,0
STARLINK-31312,2024-044A,2025-11-24T07:20:45.220416,15.27608623,.0001386,43.0037,291.4815,262.6037,97.4657,0,U,59152,999,9806,.72605E-3,.19788E-3,0
STARLINK-31308,2024-044B,2025-11-23T22:30:18.810144,15.27576555,.00007594,43.0020,297.4299,239.3290,120.7487,0,U,59153,999,9797,.1663956E-4,.196E-5,0
STARLINK-31270,2024-044C,2025-11-24T02:01:26.029920,15.27577622,.00004928,43.0013,343.5148,268.1958,91.8837,0,U,59154,999,9744,.1693901E-5,-.215E-5,0
STARLINK-31341,2024-044D,2025-11-24T02:21:05.082336,15.27578024,.00002261,42.9991,347.0614,174.7921,185.2933,0,U,59155,999,9737,-.8985936E-5,-.509E-5,0
STARLINK-31338,2024-044E,2025-11-24T10:06:18.719136,15.27583397,.0000805,43.0005,345.1830,221.7168,138.3623,0,U,59156,999,9742,.3297E-4,.646E-5,0
STARLINK-31334,2024-044F,2025-11-24T09:55:12.563040,15.27601432,.0001031,42.9997,345.1189,243.3439,116.7307,0,U,59157,999,9742,-.18178E-3,-.5264E-4,0
STARLINK-31297,2024-044G,2025-11-24T02:06:59.248800,15.27574605,.00007999,43.0018,343.5396,226.2139,133.8647,0,U,59158,999,9744,.23195209E-4,.376E-5,0
STARLINK-31182,2024-044H,2025-11-24T02:47:28.545504,15.27582683,.00012136,42.9986,342.8981,231.2872,128.7871,0,U,59159,999,9745,.14781835E-4,.145E-5,0
STARLINK-31327,2024-044J,2025-11-24T10:01:28.632000,15.27573656,.0002668,43.0121,341.7198,281.6118,78.4434,0,U,59160,999,9749,-.19726E-4,-.806E-5,0
STARLINK-31256,2024-044K,2025-11-24T09:09:38.894688,15.27586168,.0001039,43.0010,341.4483,247.7814,112.2928,0,U,59161,999,9749,.12473E-3,.3172E-4,0
STARLINK-31272,2024-044L,2025-11-24T02:58:34.717152,15.27579764,.00012862,42.9992,342.9528,197.3660,162.7148,0,U,59162,999,9742,.17178903E-4,.211E-5,0
STARLINK-31278,2024-044M,2025-11-24T09:20:44.519424,15.27579638,.0000743,43.0017,341.5064,212.5825,147.4981,0,U,59163,999,9746,.17752E-3,.4626E-4,0
STARLINK-31309,2024-044N,2025-11-24T03:09:42.187392,15.27568726,.00010332,43.0011,343.0139,256.8507,103.2230,0,U,59164,999,9745,-.1679041E-4,-.724E-5,0
STARLINK-31325,2024-044P,2025-11-24T09:29:58.142976,15.27602483,.0000544,43.0019,341.5587,255.8744,104.2047,0,U,59165,999,9746,.14854E-3,.3831E-4,0
STARLINK-31342,2024-044Q,2025-11-24T09:35:33.215136,15.27582089,.0000709,42.9993,341.5838,222.5200,137.5597,0,U,59166,999,9749,.51448E-4,.1154E-4,0
STARLINK-31298,2024-044R,2025-11-24T09:41:06.701856,15.27581393,.0000531,42.9990,341.6113,253.3426,106.7367,0,U,59167,999,9746,.82144E-4,.1999E-4,0
STARLINK-31322,2024-044S,2025-11-24T00:53:07.872288,15.27612855,.00011659,43.0034,344.0137,248.4002,111.6725,0,U,59168,999,9743,.16525157E-3,.4292E-4,0
STARLINK-31329,2024-044T,2025-11-24T02:16:14.379168,15.27572181,.00007582,43.0024,343.5856,218.8201,141.2596,0,U,59169,999,9741,.17754354E-4,.227E-5,0
STARLINK-31340,2024-044U,2025-11-23T23:07:46.542432,15.27573978,.00003955,42.9977,304.5580,200.3525,159.7311,0,U,59170,999,9785,-.12516918E-4,-.606E-5,0
STARLINK-31344,2024-044V,2025-11-24T10:12:33.932736,15.27576909,.0000717,43.0014,341.7677,210.8725,149.2085,0,U,59171,999,9749,.45715E-4,.996E-5,0
STARLINK-31348,2024-044W,2025-11-23T22:32:09.551616,15.27590715,.00007711,42.9988,297.4348,303.6416,56.4362,0,U,59172,999,9793,.10875904E-2,.29797E-3,0
STARLINK-31289,2024-044X,2025-11-24T09:46:40.102176,15.27576382,.0000748,42.9972,341.6341,75.2627,284.8308,0,U,59173,999,9749,.46097E-4,.1007E-4,0
STARLINK-31283,2024-044Y,2025-11-24T12:00:02.000160,15.27582662,.000155,43.0017,294.1684,289.3559,322.0098,0,U,59174,999,590,.47385E-3,.12801E-3,0
STARLINK-31439,2024-045A,2025-11-24T09:05:42.105120,15.27585702,.0000788,43.0020,323.9872,252.5725,107.5041,0,U,59178,999,3342,.12004E-3,.3043E-4,0
STARLINK-31410,2024-045B,2025-11-24T09:03:10.446336,15.27577312,.0000743,42.9997,327.4333,248.5195,111.5578,0,U,59179,999,9705,.77608E-4,.1874E-4,0
STARLINK-31395,2024-045C,2025-11-24T09:34:36.666336,15.27582638,.0001125,43.0020,327.5931,227.3519,132.7238,0,U,59180,999,9705,.22491E-4,.357E-5,0
STARLINK-31486,2024-045D,2025-11-24T09:11:14.530848,15.27610905,.00003,43.0018,324.0148,211.8660,148.2174,0,U,59181,999,9709,.5747E-3,.15601E-3,0
STARLINK-31411,2024-045E,2025-11-24T02:00:18.527328,15.27557446,.00014503,43.0013,328.6646,262.8785,97.1902,0,U,59182,999,9701,-.89817715E-4,-.2731E-4,0
STARLINK-31382,2024-045G,2025-11-24T09:43:38.892000,15.27589011,.0001549,43.0008,326.7795,190.9460,169.1359,0,U,59184,999,9706,.20872E-3,.5487E-4,0
STARLINK-31394,2024-045H,2025-11-24T00:43:01.451424,15.27571163,.00010847,43.0087,318.7611,267.4317,92.6411,0,U,59185,999,9712,.42707962E-4,.913E-5,0
STARLINK-31403,2024-045J,2025-11-22T23:01:32.796768,15.27581369,.0002384,42.9988,313.8696,156.7424,203.3536,0,U,59186,999,9702,-.88579201E-4,-.2699E-4,0
STARLINK-31514,2024-045K,2025-11-24T08:57:35.636832,15.27585523,.0001024,43.0021,327.3972,247.7014,112.3729,0,U,59187,999,9705,.59264E-4,.1369E-4,0
STARLINK-31478,2024-045L,2025-11-24T10:16:56.802144,15.27557231,.00031,43.0072,326.9444,247.1739,112.8785,0,U,59188,999,9706,-.68184E-3,-.18967E-3,0
STARLINK-31498,2024-045M,2025-11-24T09:19:48.865728,15.27577485,.0000766,43.0018,327.5117,173.2951,186.7911,0,U,59189,999,9705,.25995E-4,.453E-5,0
STARLINK-31563,2024-045N,2025-11-24T00:35:22.681248,15.27573433,.00006497,42.9985,329.0817,297.8975,62.1810,0,U,59190,999,9700,-.26528449E-4,-.991E-5,0
STARLINK-31551,2024-045P,2025-11-24T00:19:24.144096,15.27590906,.00010248,43.0032,325.5685,272.4487,87.6248,0,U,59191,999,9704,.70455629E-4,.1678E-4,0
STARLINK-31536,2024-045Q,2025-11-24T12:00:02.000160,15.27524822,.0001559,43.0020,326.5893,275.4523,97.5225,0,U,59192,999,590,.25041E-2,.69178E-3,0
STARLINK-31548,2024-045R,2025-11-23T09:56:44.658528,15.27570635,.0000947,43.0031,333.1038,26.5615,333.5285,0,U,59193,999,9690,-.99456012E-4,-.2997E-4,0
STARLINK-31542,2024-045S,2025-11-24T09:39:57.865248,15.27582464,.0001262,43.0019,326.7605,265.1381,94.9327,0,U,59194,999,9706,.19121E-4,.264E-5,0
STARLINK-31554,2024-045T,2025-11-24T09:08:42.449568,15.27580319,.0000669,43.0013,327.4512,203.5268,156.5554,0,U,59195,999,9705,.87165E-5,-.22E-6,0
STARLINK-31558,2024-045U,2025-11-24T09:45:29.777760,15.27598710,.0001102,42.9990,326.7929,331.8941,28.1851,0,U,59196,999,9707,.16945E-3,.4406E-4,0
STARLINK-31275,2024-045V,2025-11-24T09:14:15.482688,15.27587342,.000136,42.9993,327.4796,172.3805,187.7068,0,U,59197,999,9705,-.97321E-5,-.53E-5,0
STARLINK-31590,2024-045W,2025-11-24T09:25:21.726912,15.27579030,.000075,43.0025,327.5407,225.5322,134.5469,0,U,59198,999,9705,.89051E-4,.2189E-4,0
STARLINK-31567,2024-045X,2025-11-24T08:31:41.322432,15.27583853,.0001216,43.0031,327.2648,176.2631,183.8230,0,U,59199,999,9705,.12638E-3,.3218E-4,0
STARLINK-31503,2024-045Y,2025-11-24T10:11:22.094592,15.27609323,.0000747,42.9974,326.9234,112.6966,247.3964,0,U,59200,999,9706,.15334E-3,.3964E-4,0
STARLINK-31603,2024-046A,2025-11-24T03:04:33.158784,15.30189382,.00013261,53.1627,285.9454,99.4456,260.6694,0,U,59201,999,9688,.51215858E-4,.1157E-4,0
STARLINK-31602,2024-046B,2025-11-24T06:53:32.026272,15.30148414,.0001534,53.1608,284.8006,89.1236,270.9940,0,U,59202,999,9691,.39224E-3,.11257E-3,0
STARLINK-31577,2024-046C,2025-11-24T12:00:02.000160,15.30194155,.0001206,53.1597,283.5659,86.8120,134.3811,0,U,59203,999,585,.12727E-3,.3411E-4,0
STARLINK-31522,2024-046D,2025-11-24T07:43:40.033632,15.30191513,.0001251,53.1623,285.0248,107.8124,252.3014,0,U,59204,999,9691,.71885E-4,.177E-4,0
STARLINK-31586,2024-046E,2025-11-24T07:07:11.609760,15.30191127,.0001214,53.1614,284.8618,85.6895,274.4245,0,U,59205,999,9691,.98829E-4,.2568E-4,0
STARLINK-31247,2024-046F,2025-11-24T10:35:03.234624,15.30210009,.0001184,53.1588,284.3396,97.2028,262.9107,0,U,59206,999,9693,.60317E-3,.17553E-3,0
STARLINK-31591,2024-046G,2025-11-24T03:48:27.417888,15.30182878,.00012505,53.1612,285.4289,78.5990,281.5152,0,U,59207,999,9689,.11420355E-3,.3023E-4,0
STARLINK-31576,2024-046H,2025-11-24T03:36:18.436032,15.30180849,.00016061,53.1614,285.3690,50.9053,309.2090,0,U,59208,999,9689,.68937866E-4,.1682E-4,0
STARLINK-31601,2024-046J,2025-11-24T06:29:11.580288,15.30205714,.0001469,53.1611,284.6956,108.6148,251.5013,0,U,59209,999,9691,.20623E-3,.5755E-4,0
STARLINK-31520,2024-046K,2025-11-24T07:22:23.471904,15.30193423,.0001062,53.1612,284.9266,88.0219,272.0903,0,U,59210,999,9691,.44799E-4,.968E-5,0
