x,y,z,t,firing,detected_by_GS
7700458.868608,9190997.421804,-6021522.388136,4254.425000,0,0
7582770.253977,9416224.526195,-5816419.390404,4314.424000,0,0
7460575.865851,9635856.411223,-5607857.676449,4374.423000,0,0
7333946.858629,9849760.690915,-5395960.172124,4434.422000,0,0
7202957.050603,10057808.271567,-5180851.854495,4494.422000,0,0
7067682.884692,10259873.431454,-4962659.681905,4554.418000,0,0
6928203.387644,10455833.898939,-4741512.522748,4614.417000,0,0
6784600.127539,10645570.928717,-4517541.082869,4674.417000,0,0
6636957.169782,10828969.376379,-4290877.831752,4734.416000,0,0
6485361.031493,11005917.771072,-4061656.927430,4794.415000,0,0
6329900.634337,11176308.386256,-3830014.140201,4854.412000,0,0
6170667.255866,11340037.308602,-3596086.775193,4914.411000,0,0
6007754.479262,11497004.504744,-3360013.593762,4974.410000,0,0
5841258.141643,11647113.886089,-3121934.733817,5034.409000,0,0
5671276.280862,11790273.371460,-2881991.629093,5094.408000,0,0
5497909.080831,11926394.947575,-2640326.927390,5154.402000,0,0
5321258.815471,12055394.727409,-2397084.407870,5214.400000,0,0
5141429.791167,12177193.006147,-2152408.897398,5274.398000,0,0
4958528.287897,12291714.314958,-1906446.186015,5334.396000,0,0
4772662.498981,12398887.472342,-1659342.941567,5394.395000,0,0
4583942.469486,12498645.633065,-1411246.623546,5454.391000,0,0
4392480.033373,12590926.334764,-1162305.396189,5514.391000,0,0
4198388.749317,12675671.541882,-912668.040880,5574.389000,0,0
4001783.835330,12752827.687204,-662483.867916,5634.388000,0,0
3802782.102160,12822345.710757,-411902.627672,5694.387000,0,0
3601501.885517,12884181.096064,-161074.421241,5754.383000,0,0
3398062.977195,12938293.903873,89850.389425,5814.383000,0,0
3192586.555051,12984648.803002,340721.271794,5874.382000,0,0
2985195.111959,13023215.098606,591387.613410,5934.381000,0,0
2776012.383734,13053966.757601,841698.812868,5994.380000,0,0
2565163.276072,13076882.431281,1091504.371049,6054.377000,0,0
2352773.790580,13091945.475233,1340653.982562,6114.376000,0,0
2138970.949872,13099143.966196,1588997.627320,6174.376000,0,0
1923882.721855,13098470.716206,1836385.662212,6234.375000,0,0
1707637.943195,13089923.283747,2082668.912787,6294.374000,0,0
1490366.242019,13073503.981954,2327698.764906,6354.371000,0,0
1272197.959934,13049219.883996,2571327.256315,6414.370000,0,0
1053264.073360,13017082.825297,2813407.168018,6474.369000,0,0
833696.114265,12977109.402921,3053792.115465,6534.368000,0,0
613626.090339,12929320.971878,3292336.639438,6594.368000,0,0
393186.404656,12873743.638408,3528896.296586,6654.365000,0,0
172509.774880,12810408.250363,3763327.749576,6714.364000,0,0
-48270.847929,12739350.384363,3995488.856731,6774.363000,0,0
-269022.360869,12660610.330080,4225238.761165,6834.363000,0,0
-489611.591038,12574233.071399,4452437.979300,6894.362000,0,0
-709905.377618,12480268.264529,4676948.488710,6954.359000,0,0
-929770.654154,12378770.213195,4898633.815286,7014.358000,0,0
-1149074.530952,12269797.840620,5117359.119542,7074.357000,0,0
-1367684.377559,12153414.658625,5332991.282124,7134.357000,0,0
-1585467.905255,12029688.733636,5545398.988377,7194.356000,0,0
-1802293.249504,11898692.649683,5754452.811920,7254.353000,0,0
-2018029.052323,11760503.468515,5960025.297249,7314.352000,0,0
-2232544.544470,11615202.686575,6161991.041143,7374.352000,0,0
-2445709.627437,11462876.189155,6360226.772986,7434.351000,0,0
-2657394.955169,11303614.201559,6554611.433828,7494.350000,0,0
-2867472.015441,11137511.237332,6745026.254156,7554.348000,0,0
-3075813.210881,10964666.043737,6931354.830397,7614.347000,0,0
-3282291.939497,10785181.544197,7113483.199912,7674.346000,0,0
-3486782.674750,10599164.778063,7291299.914630,7734.345000,0,0
-3689161.045032,10406726.837524,7464696.113120,7794.344000,0,0
-3889303.912529,10207982.801762,7633565.591091,7854.341000,0,0
-4087089.451446,10003051.668495,7797804.870348,7914.341000,0,0
-4282397.225431,9792056.282696,7957313.265960,7974.340000,0,0
-4475108.264275,9575123.262820,8111992.951793,8034.339000,0,0
-4665105.139720,9352382.924376,8261749.024228,8094.339000,0,0
-4852272.040378,9123969.200967,8406489.564035,8154.336000,0,0
-5036494.845726,8890019.562945,8546125.696462,8214.335000,0,0
-5217661.199028,8650674.933480,8680571.649282,8274.334000,0,0
-5395660.579248,8406079.602390,8809744.808968,8334.334000,0,0
-5570384.371806,8156381.137574,8933565.774815,8394.333000,0,0
-5741725.938172,7901730.294198,9051958.410999,8454.330000,0,0
-5909580.684281,7642280.921744,9164849.896635,8514.329000,0,0
-6073846.127590,7378189.868816,9272170.773560,8574.329000,0,0
-6234421.962894,7109616.885957,9373854.992070,8634.328000,0,0
-6391210.126717,6836724.526423,9469839.954390,8694.327000,0,0
-6544114.860289,6559678.045000,9560066.555889,8754.324000,0,0
-6693042.771117,6278645.295029,9644479.224133,8814.323000,0,0
-6837902.892939,5993796.623521,9723025.955476,8874.323000,0,0
-6978606.744214,5705304.764637,9795658.349448,8934.322000,0,0
-7115068.384956,5413344.731463,9862331.640723,8994.322000,0,0
-7247204.471930,5118093.706212,9923004.728685,9054.319000,0,0
-7374934.312226,4819730.928983,9977640.204700,9114.318000,0,0
-7498179.915008,4518437.585004,10026204.376794,9174.317000,0,0
-7616866.041583,4214396.690606,10068667.292016,9234.317000,0,0
-7730920.253632,3907792.977906,10105002.756269,9294.316000,0,0
-7840272.959596,3598812.778291,10135188.351646,9354.314000,0,0
-7944857.459267,3287643.904864,10159205.451377,9414.314000,0,0
-8044609.986366,2974475.533797,10177039.232109,9474.313000,0,0
-8139469.749280,2659498.084810,10188678.683798,9534.313000,0,0
-8229378.969791,2342903.100781,10194116.617011,9594.312000,0,0
-8314282.919800,2024883.126592,10193349.667688,9654.309000,0,0
-8394129.956127,1705631.587329,10186378.299467,9714.309000,0,0
-8468871.553127,1385342.665856,10173206.803321,9774.308000,0,0
-8538462.333365,1064211.179918,10153843.294786,9834.307000,0,0
-8602860.096128,742432.458826,10128299.708585,9894.306000,0,0
-8662025.843840,420202.219809,10096591.790718,9954.303000,0,0
-8715923.806432,97716.444148,10058739.088128,10014.303000,0,0
-8764521.463427,-224828.746850,10014764.935694,10074.302000,0,0
-8807789.563996,-547237.215937,9964696.440846,10134.301000,0,0
-8845702.144772,-869312.933963,9908564.465628,10194.301000,0,0
-8878236.545481,-1190860.103813,9846403.606264,10254.298000,0,0
-8905373.422469,-1511683.284132,9778252.170369,10314.297000,0,0
-8927096.759892,-1831587.512743,9704152.151555,10374.296000,0,0
-8943393.878811,-2150378.429704,9624149.201743,10434.296000,0,0
-8954255.444025,-2467862.399872,9538292.601008,10494.296000,0,0
-8959675.468671,-2783846.634918,9446635.225029,10554.292000,0,0
-8959651.316716,-3098139.314714,9349233.510294,10614.291000,0,0
-8954183.703078,-3410549.707958,9246147.416821,10674.290000,0,0
-8943276.691665,-3720888.292019,9137440.388705,10734.290000,0,0
-8926937.691143,-4028966.871855,9023179.312342,10794.289000,0,0
-8905177.448489,-4334598.697957,8903434.472407,10854.287000,0,0
-8878010.040455,-4637598.583259,8778279.505729,10914.286000,0,0
-8845452.862694,-4937783.018841,8647791.352860,10974.285000,0,0
-8807526.616839,-5234970.288464,8512050.207632,11034.285000,0,0
-8764255.295357,-5528980.581765,8371139.464582,11094.284000,0,0
-8715666.164253,-5819636.106061,8225145.664310,11154.281000,0,0
-8661789.743732,-6106761.196754,8074158.436933,11214.280000,0,0
-8602659.786618,-6390182.426107,7918270.443447,11274.280000,0,0
-8538313.254785,-6669728.710488,7757577.315281,11334.279000,0,0
-8468790.293470,-6945231.415888,7592177.591937,11394.279000,0,0
-8394134.203523,-7216524.461682,7422172.656805,11454.276000,0,0
-8314391.411729,-7483444.422632,7247666.671290,11514.275000,0,0
-8229611.438992,-7745830.628898,7068766.507102,11574.274000,0,0
-8139846.866658,-8003525.264176,6885581.676981,11634.274000,0,0
-8045153.300853,-8256373.461774,6698224.263766,11694.273000,0,0
-7945589.334891,-8504223.398592,6506808.847894,11754.270000,0,0
-7841216.509892,-8746926.387044,6311452.433477,11814.269000,0,0
-7732099.273429,-8984336.964648,6112274.372825,11874.268000,0,0
-7618304.936465,-9216312.981472,5909396.289668,11934.268000,0,0
-7499903.628464,-9442715.685202,5702942.001007,11994.267000,0,0
-7376968.250761,-9663409.803850,5493037.437692,12054.264000,0,0
-7249574.428306,-9878263.626123,5279810.563851,12114.263000,0,0
-7117800.459633,-10087149.079210,5063391.295078,12174.263000,0,0
-6981727.265306,-10289941.804158,4843911.415601,12234.262000,0,0
-6841438.334735,-10486521.228655,4621504.494400,12294.261000,0,0
-6697019.671464,-10676770.637199,4396305.800344,12354.258000,0,0
-6548559.737024,-10860577.238746,4168452.216484,12414.258000,0,0
-6396149.393246,-11037832.231533,3938082.153426,12474.257000,0,0
-6239881.843250,-11208430.865330,3705335.461996,12534.256000,0,0
-6079852.571046,-11372272.500897,3470353.345154,12594.256000,0,0
-5916159.279821,-11529260.666667,3233278.269261,12654.252000,0,0
-5748901.829023,-11679303.112752,2994253.874801,12714.252000,0,0
-5578182.170152,-11822311.861973,2753424.886518,12774.251000,0,0
-5404104.281456,-11958203.258188,2510937.023145,12834.250000,0,0
-5226774.101487,-12086898.011706,2266936.906709,12894.250000,0,0
-5046299.461583,-12208321.241815,2021571.971512,12954.241000,0,0
-4862790.017401,-12322402.516535,1774990.372861,13014.240000,0,0
-4676357.179403,-12429075.889316,1527340.895556,13074.239000,0,0
-4487114.042506,-12528279.932952,1278772.862264,13134.239000,0,0
-4295175.314837,-12619957.770530,1029436.041793,13194.238000,0,0
-4100657.245681,-12704057.103428,779480.557349,13254.235000,0,0
-3903677.552726,-12780530.236525,529056.794845,13314.234000,0,0
-3704355.348533,-12849334.100301,278315.311285,13374.233000,0,0
-3502811.066412,-12910430.270165,27406.743330,13434.233000,0,0
-3299166.385678,-12963784.982793,-223518.283935,13494.232000,0,0
-3093544.156353,-13009369.149539,-474309.247952,13554.229000,0,0
-2886068.323422,-13047158.367073,-724815.819301,13614.228000,0,0
-2676863.850573,-13077132.924929,-974887.951936,13674.227000,0,0
-2466056.643610,-13099277.810337,-1224375.972970,13734.227000,0,0
-2253773.473493,-13113582.710106,-1473130.671959,13794.226000,0,0
-2040141.899086,-13120042.009644,-1721003.389639,13854.223000,0,0
-1825290.189704,-13118654.789273,-1967846.106058,13914.222000,0,0
-1609347.247419,-13109424.817542,-2213511.528049,13974.222000,0,0
-1392442.529259,-13092360.541905,-2457853.176002,14034.220000,0,0
-1174705.969310,-13067475.076554,-2700725.469876,14094.220000,0,0
-956267.900764,-13034786.187496,-2941983.814410,14154.217000,0,0
-737258.977996,-12994316.275043,-3181484.683495,14214.216000,0,0
-517810.098663,-12946092.353423,-3419085.703630,14274.216000,0,0
-298052.325924,-12890146.027880,-3654645.736457,14334.215000,0,0
-78116.810793,-12826513.469077,-3888024.960301,14394.215000,0,0
