name_sat,x,y,z,t,firing,detected_by_GS,nom_station
Sat_real_2,-6874723.560622,6348687.083943,-13815098.501184,211980.566000,0,false,
Sat_real_2,-6819703.684511,6027571.385901,-13701366.788904,212040.566000,0,false,
Sat_real_2,-6762485.986097,5704513.787979,-13583217.315766,212100.566000,0,false,
Sat_real_2,-6702991.323897,5379536.136713,-13460492.012611,212160.566000,0,false,
Sat_real_2,-6641136.522779,5052665.076898,-13333024.792929,212220.566000,0,false,
Sat_real_2,-6576834.129625,4723932.653301,-13200641.070486,212280.566000,0,false,
Sat_real_2,-6509992.155239,4393376.989539,-13063157.250226,212340.566000,0,false,
Sat_real_2,-6440513.802179,4061043.053550,-12920380.191942,212400.566000,0,false,
Sat_real_2,-6368297.178603,3726983.520980,-12772106.647016,212460.566000,0,false,
Sat_real_2,-6293234.999260,3391259.751865,-12618122.670633,212520.566000,0,false,
Sat_real_2,-6215214.273708,3053942.892969,-12458203.009782,212580.566000,0,false,
Sat_real_2,-6134115.984382,2715115.125632,-12292110.472503,212640.566000,0,false,
Sat_real_2,-6049814.756130,2374871.077025,-12119595.281815,212700.566000,0,false,
Sat_real_2,-5962178.520285,2033319.416137,-11940394.420688,212760.566000,0,false,
Sat_real_2,-5871068.179907,1690584.663088,-11754230.981650,212820.566000,0,false,
Sat_real_2,-5776337.279653,1346809.234545,-11560813.528210,212880.566000,0,false,
Sat_real_2,-5677831.692028,1002155.760778,-11359835.492002,212940.566000,0,false,
Sat_real_2,-5575389.328831,656809.705975,-11150974.623642,213000.566000,0,false,
Sat_real_2,-5468839.891309,310982.328355,-10933892.524773,213060.566000,0,false,
Sat_real_2,-5358004.683815,-35085.974030,-10708234.311473,213120.566000,0,false,
Sat_real_2,-5242696.506164,-381121.895960,-10473628.439806,213180.566000,0,false,
Sat_real_2,-5122719.665030,-726814.987206,-10229686.774970,213240.566000,0,false,
Sat_real_2,-4997870.135998,-1071812.903026,-9976004.967782,213300.566000,0,false,
Sat_real_2,-4867935.921527,-1415716.101978,-9712163.229690,213360.566000,0,false,
Sat_real_2,-4732697.682269,-1758071.958519,-9437727.661928,213420.566000,0,false,
Sat_real_2,-4591929.689923,-2098368.268033,-9152252.235693,213480.566000,0,false,
Sat_real_2,-4445401.218016,-2436026.156372,-8855281.656644,213540.566000,0,false,
Sat_real_2,-4292878.458937,-2770392.419246,-8546355.290675,213600.566000,0,false,
Sat_real_2,-4134127.087396,-3100731.361210,-8225012.391354,213660.566000,0,false,
Sat_real_2,-3968915.657969,-3426216.333353,-7890799.003504,213720.566000,0,false,
Sat_real_2,-3797019.940785,-3745921.140511,-7543276.750066,213780.566000,0,false,
Sat_real_2,-3618228.425099,-4058811.771680,-7182033.958625,213840.566000,0,false,
Sat_real_2,-3432349.128692,-4363738.899203,-6806699.399911,213900.566000,0,false,
Sat_real_2,-3239217.888990,-4659431.869351,-6416958.983781,213960.566000,0,false,
Sat_real_2,-3038708.261241,-4944495.184216,-6012575.653895,214020.566000,0,false,
Sat_real_2,-2830743.048307,-5217408.594873,-5593412.518481,214080.566000,0,false,
Sat_real_2,-2615307.345298,-5476532.258184,-5159458.967386,214140.566000,0,false,
Sat_real_2,-2392462.868435,-5720118.411469,-4710859.297260,214200.566000,0,false,
Sat_real_2,-2162362.917871,-5946331.447069,-4247942.518269,214260.566000,0,false,
Sat_real_2,-1925267.160740,-6153277.704332,-3771251.694362,214320.566000,0,false,
Sat_real_2,-1681555.015513,-6339045.827492,-3281570.356634,214380.566000,0,false,
Sat_real_2,-1431736.040454,-6501757.806524,-2779942.776189,214440.566000,0,false,
Sat_real_2,-1176455.582793,-6639630.950555,-2267684.588224,214500.566000,0,false,
Sat_real_2,-916494.025004,-6751045.080817,-1746380.478216,214560.566000,0,false,
Sat_real_2,-652757.886108,-6834613.827954,-1217865.451234,214620.566000,0,false,
Sat_real_2,-386262.577527,-6889251.568656,-684189.380623,214680.566000,0,false,
Sat_real_2,-118106.915741,-6914230.128491,-147565.115910,214740.566000,0,false,
Sat_real_2,150560.679200,-6909220.259890,389699.933572,214800.566000,0,false,
Sat_real_2,418578.181145,-6874309.133802,925276.361231,214860.566000,0,false,
Sat_real_2,684808.733600,-6809995.739942,1456890.650220,214920.566000,0,false,
Sat_real_2,948176.409728,-6717162.076585,1982396.696962,214980.566000,0,false,
Sat_real_2,1207696.558054,-6597025.243003,2499836.167492,215040.566000,0,false,
Sat_real_2,1462498.860432,-6451074.699330,3007483.972427,215100.566000,0,false,
Sat_real_2,1711841.730348,-6281003.018750,3503876.199773,215160.566000,0,false,
Sat_real_2,1955117.865544,-6088636.650389,3987820.242199,215220.566000,0,false,
Sat_real_2,2191853.243063,-5875869.256806,4458391.832267,215280.566000,0,false,
Sat_real_2,2421699.609031,-5644605.659899,4914919.146318,215340.566000,0,false,
Sat_real_2,2644423.141921,-5396714.483568,5356959.376235,215400.566000,0,false,
Sat_real_2,2859890.713518,-5133992.517901,5784270.650278,215460.566000,0,false,
Sat_real_2,3068055.249122,-4858140.374841,6196782.309232,215520.566000,0,false,
Sat_real_2,3268941.090453,-4570744.891377,6594565.284031,215580.566000,0,false,
Sat_real_2,3462630.373465,-4273271.173852,6977804.649362,215640.566000,0,false,
Sat_real_2,3649250.643208,-3967059.583009,7346774.731935,215700.566000,0,false,
Sat_real_2,3828964.045693,-3653327.332236,7701817.452023,215760.566000,0,false,
Sat_real_2,4001958.171427,-3333173.197672,8043324.026626,215820.566000,0,false,
Sat_real_2,4168438.291937,-3007584.092720,8371719.495564,215880.566000,0,false,
Sat_real_2,4328621.102147,-2677442.962089,8687450.289719,215940.566000,0,false,
Sat_real_2,4482729.656816,-2343537.185783,8990974.202461,216000.566000,0,false,
Sat_real_2,4630989.370239,-2006567.096355,9282752.495845,216060.566000,0,false,
Sat_real_2,4773624.903258,-1667154.254353,9563243.782850,216120.566000,0,false,
Sat_real_2,4910857.812034,-1325849.397257,9832899.432397,216180.566000,0,false,
Sat_real_2,5042904.782076,-983139.806853,10092160.139085,216240.566000,0,false,
Sat_real_2,5169976.366816,-639456.122343,10341453.496159,216300.566000,0,false,
Sat_real_2,5292276.109336,-295178.546991,10581192.327400,216360.566000,0,false,
Sat_real_2,5409999.962022,49357.547479,10811773.607101,216420.566000,0,false,
Sat_real_2,5523335.969269,393856.570023,11033577.898964,216480.566000,0,false,
Sat_real_2,5632464.113783,738058.203118,11246969.114649,216540.566000,0,false,
Sat_real_2,5737556.315316,1081733.383319,11452294.570447,216600.566000,0,false,
Sat_real_2,5838776.530826,1424680.728832,11649885.240473,216660.566000,0,false,
Sat_real_2,5936280.927545,1766723.370199,11840056.149907,216720.566000,0,true,Paris
Sat_real_2,6030218.120900,2107706.146971,12023106.892653,216780.566000,0,true,Paris
Sat_real_2,6120729.441036,2447493.124348,12199322.201535,216840.566000,0,true,Paris
Sat_real_2,6207949.228349,2785965.400355,12368972.572252,216900.566000,0,true,Paris
Sat_real_2,6292005.141452,3123019.166843,12532314.908455,216960.566000,0,true,Paris
Sat_real_2,6373018.469705,3458563.994350,12689593.172620,217020.566000,0,true,Paris
Sat_real_2,6451104.449291,3792521.320290,12841039.041008,217080.566000,0,true,Paris
Sat_real_2,6526372.571830,4124823.108856,12986872.541128,217140.566000,0,true,Paris
Sat_real_2,6598926.887186,4455410.668100,13127302.675223,217200.566000,0,true,Paris
Sat_real_2,6668866.296043,4784233.602577,13262528.021271,217260.566000,0,true,Paris
Sat_real_2,6736284.830776,5111248.885045,13392737.308786,217320.566000,0,true,Paris
Sat_real_2,6801271.925265,5436420.036500,13518109.970862,217380.566000,0,true,Paris
Sat_real_2,6863912.670943,5759716.397099,13638816.667316,217440.566000,0,true,Paris
Sat_real_2,6924288.060455,6081112.480601,13755019.781812,217500.566000,0,true,Paris
Sat_real_2,6982475.218271,6400587.400851,13866873.891766,217560.566000,0,true,Paris
Sat_real_2,7038547.618479,6718124.361631,13974526.211681,217620.566000,0,true,Paris
Sat_real_2,7092575.290593,7033710.204307,14078117.011635,217680.566000,0,true,Paris
Sat_real_2,7144625.013156,7347335.004144,14177780.010593,217740.566000,0,true,Paris
Sat_real_2,7194760.496084,7658991.711455,14273642.746566,217800.566000,0,true,Paris
Sat_real_2,7243042.552099,7968675.831570,14365826.924316,217860.566000,0,true,Paris
Sat_real_2,7289529.257781,8276385.139126,14454448.741808,217920.566000,0,true,Paris
Sat_real_2,7334276.104950,8582119.423696,14539619.196828,217980.566000,0,true,Paris
Sat_real_2,7377336.142721,8885880.262031,14621444.374551,218040.566000,0,true,Paris
Sat_real_2,7418760.110911,9187670.814828,14700025.717445,218100.566000,0,true,Paris
Sat_real_2,7458596.565264,9487495.644886,14775460.278474,218160.566000,0,true,Paris
Sat_real_2,7496891.994995,9785360.554240,14847840.958658,218220.566000,0,true,Paris
Sat_real_2,7533690.933153,10081272.438679,14917256.730012,218280.566000,0,true,Paris
Sat_real_2,7569036.060240,10375239.157128,14983792.844757,218340.566000,0,true,Paris
Sat_real_2,7602968.301512,10667269.414766,15047531.031704,218400.566000,0,true,Paris
Sat_real_2,7635526.918387,10957372.658176,15108549.680651,218460.566000,0,true,Paris
Sat_real_2,7666749.594328,11245558.981245,15166924.015584,218520.566000,0,true,Paris
Sat_real_2,7696672.515563,11531839.040893,15222726.257390,218580.566000,0,true,Paris
Sat_real_2,7725330.446982,11816223.981315,15276025.776800,218640.566000,0,true,Paris
Sat_real_2,7752756.803519,12098725.366059,15326889.238186,218700.566000,0,true,Paris
Sat_real_2,7778983.717322,12379355.117030,15375380.734821,218760.566000,0,true,Paris
Sat_real_2,7804042.100983,12658125.459695,15421561.916171,218820.566000,0,true,Paris
Sat_real_2,7827961.707074,12935048.873975,15465492.107715,218880.566000,0,true,Paris
Sat_real_2,7850771.184249,13210138.050088,15507228.423813,218940.566000,0,true,Paris
Sat_real_2,7872498.130115,13483405.848966,15546825.874051,219000.566000,0,true,Paris
Sat_real_2,7893169.141092,13754865.266719,15584337.463494,219060.566000,0,true,Paris
Sat_real_2,7912809.859449,14024529.402741,15619814.287252,219120.566000,0,true,Paris
Sat_real_2,7931445.017704,14292411.431171,15653305.619701,219180.566000,0,true,Paris
Sat_real_2,7949098.480543,14558524.575274,15684858.998719,219240.566000,0,true,Paris
Sat_real_2,7965793.284433,14822882.084528,15714520.305248,219300.566000,0,true,Paris
Sat_real_2,7981551.675050,15085497.214123,15742333.838472,219360.566000,0,true,Paris
Sat_real_2,7996395.142687,15346383.206625,15768342.386907,219420.566000,0,true,Paris
Sat_real_2,8010344.455743,15605553.275641,15792587.295622,219480.566000,0,true,Paris
Sat_real_2,8023419.692426,15863020.591227,15815108.529870,219540.566000,0,true,Paris
Sat_real_2,8035640.270768,16118798.266929,15835944.735320,219600.566000,0,true,Paris
Sat_real_2,8047024.977075,16372899.348260,15855133.295120,219660.566000,0,true,Paris
Sat_real_2,8057591.992878,16625336.802486,15872710.383967,219720.566000,0,true,Paris
Sat_real_2,8067358.920505,16876123.509611,15888711.019376,219780.566000,0,true,Paris
Sat_real_2,8076342.807330,17125272.254421,15903169.110306,219840.566000,0,true,Paris
Sat_real_2,8084560.168795,17372795.719507,15916117.503312,219900.566000,0,true,Paris
Sat_real_2,8092027.010275,17618706.479155,15927588.026361,219960.566000,0,true,Paris
Sat_real_2,8098758.847841,17863016.994028,15937611.530445,220020.566000,0,true,Paris
Sat_real_2,8104770.728004,18105739.606578,15946217.929136,220080.566000,0,true,Paris
Sat_real_2,8110077.246480,18346886.537089,15953436.236179,220140.566000,0,true,Paris
Sat_real_2,8114692.566048,18586469.880315,15959294.601255,220200.566000,0,true,Paris
Sat_real_2,8118630.433539,18824501.602644,15963820.344009,220260.566000,0,true,Paris
Sat_real_2,8121904.196015,19060993.539736,15967039.986439,220320.566000,0,true,Paris
Sat_real_2,8124526.816179,19295957.394604,15968979.283750,220380.566000,0,true,Paris
Sat_real_2,8126510.887057,19529404.736071,15969663.253735,220440.566000,0,true,Paris
Sat_real_2,8127868.645992,19761346.997585,15969116.204795,220500.566000,0,true,Paris
Sat_real_2,8128611.987999,19991795.476353,15967361.762646,220560.566000,0,true,Paris
Sat_real_2,8128752.478492,20220761.332751,15964422.895799,220620.566000,0,true,Paris
Sat_real_2,8128301.365445,20448255.590002,15960321.939874,220680.566000,0,true,Paris
Sat_real_2,8127269.590992,20674289.134077,15955080.620813,220740.566000,0,true,Paris
Sat_real_2,8125667.802516,20898872.713804,15948720.077045,220800.566000,0,true,Paris
Sat_real_2,8123506.363235,21122016.941167,15941260.880671,220860.566000,0,true,Paris
Sat_real_2,8120795.362330,21343732.291762,15932723.057703,220920.566000,0,true,Paris
Sat_real_2,8117544.624628,21564029.105416,15923126.107415,220980.566000,0,true,Paris
Sat_real_2,8113763.719858,21782917.586920,15912489.020862,221040.566000,0,true,Paris
Sat_real_2,8109461.971516,22000407.806899,15900830.298585,221100.566000,0,true,Paris
Sat_real_2,8104648.465350,22216509.702767,15888167.967570,221160.566000,0,true,Paris
Sat_real_2,8099332.057480,22431233.079792,15874519.597476,221220.566000,0,true,Paris
Sat_real_2,8093521.382183,22644587.612230,15859902.316188,221280.566000,0,true,Paris
Sat_real_2,8087224.859352,22856582.844537,15844332.824709,221340.566000,0,true,Paris
Sat_real_2,8080450.701642,23067228.192636,15827827.411447,221400.566000,0,true,Paris
Sat_real_2,8073206.921325,23276532.945250,15810401.965898,221460.566000,0,true,Paris
Sat_real_2,8065501.336870,23484506.265267,15792071.991786,221520.566000,0,true,Paris
Sat_real_2,8057341.579248,23691157.191155,15772852.619655,221580.566000,0,true,Paris
Sat_real_2,8048735.097992,23896494.638406,15752758.618966,221640.566000,0,true,Paris
Sat_real_2,8039689.167011,24100527.401011,15731804.409704,221700.566000,0,true,Paris
Sat_real_2,8030210.890173,24303264.152951,15710004.073526,221760.566000,0,true,Paris
Sat_real_2,8020307.206677,24504713.449715,15687371.364474,221820.566000,0,true,Paris
Sat_real_2,8009984.896205,24704883.729827,15663919.719264,221880.566000,0,true,Paris
Sat_real_2,7999250.583880,24903783.316381,15639662.267184,221940.566000,0,true,Paris
Sat_real_2,7988110.745038,25101420.418587,15614611.839601,222000.566000,0,true,Paris
Sat_real_2,7976571.709810,25297803.133321,15588780.979112,222060.566000,0,true,Paris
Sat_real_2,7964639.667536,25492939.446671,15562181.948350,222120.566000,0,true,Paris
Sat_real_2,7952320.671010,25686837.235488,15534826.738452,222180.566000,0,true,Paris
Sat_real_2,7939620.640573,25879504.268925,15506727.077213,222240.566000,0,true,Paris
Sat_real_2,7926545.368047,26070948.209980,15477894.436940,222300.566000,0,true,Paris
Sat_real_2,7913100.520527,26261176.617022,15448340.042015,222360.566000,0,true,Paris
Sat_real_2,7899291.644038,26450196.945313,15418074.876183,222420.566000,0,true,Paris
Sat_real_2,7885124.167057,26638016.548521,15387109.689570,222480.566000,0,true,Paris
Sat_real_2,7870603.403905,26824642.680212,15355455.005455,222540.566000,0,false,
Sat_real_2,7855734.558027,27010082.495342,15323121.126796,222600.566000,0,false,
Sat_real_2,7840522.725143,27194343.051720,15290118.142524,222660.566000,0,false,
Sat_real_2,7824972.896302,27377431.311473,15256455.933617,222720.566000,0,false,
Sat_real_2,7809089.960814,27559354.142476,15222144.178956,222780.566000,0,false,
Sat_real_2,7792878.709099,27740118.319785,15187192.360985,222840.566000,0,false,
Sat_real_2,7776343.835415,27919730.527036,15151609.771166,222900.566000,0,false,
Sat_real_2,7759489.940516,28098197.357838,15115405.515257,222960.566000,0,false,
Sat_real_2,7742321.534199,28275525.317142,15078588.518398,223020.566000,0,false,
Sat_real_2,7724843.037778,28451720.822597,15041167.530037,223080.566000,0,false,
Sat_real_2,7707058.786473,28626790.205879,15003151.128679,223140.566000,0,false,
Sat_real_2,7688973.031713,28800739.714012,14964547.726487,223200.566000,0,false,
Sat_real_2,7670589.943368,28973575.510659,14925365.573718,223260.566000,0,false,
Sat_real_2,7651913.611910,29145303.677404,14885612.763026,223320.566000,0,false,
Sat_real_2,7632948.050494,29315930.215007,14845297.233612,223380.566000,0,false,
Sat_real_2,7613697.196981,29485461.044645,14804426.775246,223440.566000,0,false,
Sat_real_2,7594164.915891,29653902.009131,14763009.032159,223500.566000,0,false,
Sat_real_2,7574355.000296,29821258.874114,14721051.506802,223560.566000,0,false,
Sat_real_2,7554271.173645,29987537.329261,14678561.563497,223620.566000,0,false,
Sat_real_2,7533917.091545,30152742.989420,14635546.431962,223680.566000,0,false,
Sat_real_2,7513296.343472,30316881.395760,14592013.210730,223740.566000,0,false,
Sat_real_2,7492412.454436,30479958.016901,14547968.870458,223800.566000,0,false,
Sat_real_2,7471268.886596,30641978.250016,14503420.257137,223860.566000,0,false,
Sat_real_2,7449869.040817,30802947.421920,14458374.095197,223920.566000,0,false,
Sat_real_2,7428216.258187,30962870.790136,14412836.990523,223980.566000,0,false,
Sat_real_2,7406313.821486,31121753.543949,14366815.433371,224040.566000,0,false,
Sat_real_2,7384164.956606,31279600.805439,14320315.801204,224100.566000,0,false,
Sat_real_2,7361772.833933,31436417.630494,14273344.361437,224160.566000,0,false,
Sat_real_2,7339140.569690,31592209.009805,14225907.274099,224220.566000,0,false,
Sat_real_2,7316271.227229,31746979.869852,14178010.594418,224280.566000,0,false,
Sat_real_2,7293167.818298,31900735.073863,14129660.275333,224340.566000,0,false,
Sat_real_2,7269833.304262,32053479.422759,14080862.169920,224400.566000,0,false,
Sat_real_2,7246270.597293,32205217.656086,14031622.033762,224460.566000,0,false,
Sat_real_2,7222482.561522,32355954.452927,13981945.527239,224520.566000,0,false,
Sat_real_2,7198472.014159,32505694.432796,13931838.217757,224580.566000,0,false,
Sat_real_2,7174241.726583,32654442.156525,13881305.581909,224640.566000,0,false,
Sat_real_2,7149794.425397,32802202.127119,13830353.007579,224700.566000,0,false,
Sat_real_2,7125132.793456,32948978.790618,13778985.795983,224760.566000,0,false,
Sat_real_2,7100259.470868,33094776.536918,13727209.163654,224820.566000,0,false,
Sat_real_2,7075177.055957,33239599.700603,13675028.244367,224880.566000,0,false,
Sat_real_2,7049888.106214,33383452.561739,13622448.091017,224940.566000,0,false,
Sat_real_2,7024395.139208,33526339.346672,13569473.677440,225000.566000,0,false,
Sat_real_2,6998700.633482,33668264.228800,13516109.900185,225060.566000,0,false,
Sat_real_2,6972807.029417,33809231.329335,13462361.580237,225120.566000,0,false,
Sat_real_2,6946716.730077,33949244.718053,13408233.464694,225180.566000,0,false,
Sat_real_2,6920432.102030,34088308.414028,13353730.228396,225240.566000,0,false,
Sat_real_2,6893955.476147,34226426.386352,13298856.475517,225300.566000,0,false,
Sat_real_2,6867289.148378,34363602.554847,13243616.741102,225360.566000,0,false,
Sat_real_2,6840435.380510,34499840.790756,13188015.492574,225420.566000,0,false,
Sat_real_2,6813396.400902,34635144.917432,13132057.131199,225480.566000,0,false,
Sat_real_2,6786174.405203,34769518.711002,13075745.993506,225540.566000,0,false,
Sat_real_2,6758771.557051,34902965.901033,13019086.352676,225600.566000,0,false,
Sat_real_2,6731189.988753,35035490.171171,12962082.419894,225660.566000,0,false,
Sat_real_2,6703431.801945,35167095.159784,12904738.345665,225720.566000,0,false,
Sat_real_2,6675499.068242,35297784.460579,12847058.221092,225780.566000,0,false,
Sat_real_2,6647393.829864,35427561.623221,12789046.079132,225840.566000,0,false,
Sat_real_2,6619118.100248,35556430.153927,12730705.895805,225900.566000,0,false,
Sat_real_2,6590673.864649,35684393.516063,12672041.591386,225960.566000,0,false,
Sat_real_2,6562063.080719,35811455.130722,12613057.031559,226020.566000,0,false,
Sat_real_2,6533287.679076,35937618.377293,12553756.028547,226080.566000,0,false,
Sat_real_2,6504349.563859,36062886.594018,12494142.342204,226140.566000,0,false,
Sat_real_2,6475250.613267,36187263.078548,12434219.681097,226200.566000,0,false,
Sat_real_2,6445992.680082,36310751.088477,12373991.703541,226260.566000,0,false,
Sat_real_2,6416577.592189,36433353.841873,12313462.018627,226320.566000,0,false,
Sat_real_2,6387007.153073,36555074.517799,12252634.187211,226380.566000,0,false,
Sat_real_2,6357283.142309,36675916.256824,12191511.722888,226440.566000,0,false,
Sat_real_2,6327407.316040,36795882.161527,12130098.092937,226500.566000,0,false,
Sat_real_2,6297381.407441,36914975.296986,12068396.719245,226560.566000,0,false,
Sat_real_2,6267207.127174,37033198.691264,12006410.979213,226620.566000,0,false,
Sat_real_2,6236886.163835,37150555.335886,11944144.206631,226680.566000,0,false,
Sat_real_2,6206420.184381,37267048.186308,11881599.692541,226740.566000,0,false,
Sat_real_2,6175810.834560,37382680.162368,11818780.686079,226800.566000,0,false,
Sat_real_2,6145059.739321,37497454.148747,11755690.395289,226860.566000,0,false,
Sat_real_2,6114168.503216,37611372.995404,11692331.987929,226920.566000,0,false,
Sat_real_2,6083138.710796,37724439.518016,11628708.592251,226980.566000,0,false,
Sat_real_2,6051971.927000,37836656.498403,11564823.297766,227040.566000,0,false,
Sat_real_2,6020669.697525,37948026.684949,11500679.155989,227100.566000,0,false,
Sat_real_2,5989233.549195,38058552.793012,11436279.181173,227160.566000,0,false,
Sat_real_2,5957664.990328,38168237.505334,11371626.351017,227220.566000,0,false,
Sat_real_2,5925965.511075,38277083.472436,11306723.607366,227280.566000,0,false,
Sat_real_2,5894136.583776,38385093.313006,11241573.856894,227340.566000,0,false,
Sat_real_2,5862179.663288,38492269.614291,11176179.971765,227400.566000,0,false,
Sat_real_2,5830096.187314,38598614.932470,11110544.790290,227460.566000,0,false,
Sat_real_2,5797887.576729,38704131.793022,11044671.117560,227520.566000,0,false,
Sat_real_2,5765555.235889,38808822.691099,10978561.726072,227580.566000,0,false,
Sat_real_2,5733100.552943,38912690.091876,10912219.356338,227640.566000,0,false,
Sat_real_2,5700524.900128,39015736.430907,10845646.717478,227700.566000,0,false,
Sat_real_2,5667829.634068,39117964.114470,10778846.487807,227760.566000,0,false,
Sat_real_2,5635016.096061,39219375.519909,10711821.315405,227820.566000,0,false,
Sat_real_2,5602085.612359,39319972.995964,10644573.818674,227880.566000,0,false,
Sat_real_2,5569039.494445,39419758.863103,10577106.586887,227940.566000,0,false,
Sat_real_2,5535879.039301,39518735.413841,10509422.180719,228000.566000,0,false,
Sat_real_2,5502605.529676,39616904.913060,10441523.132777,228060.566000,0,false,
Sat_real_2,5469220.234341,39714269.598320,10373411.948107,228120.566000,0,false,
Sat_real_2,5435724.408344,39810831.680164,10305091.104699,228180.566000,0,false,
Sat_real_2,5402119.293259,39906593.342420,10236563.053980,228240.566000,0,false,
Sat_real_2,5368406.117427,40001556.742496,10167830.221292,228300.566000,0,false,
Sat_real_2,5334586.096194,40095724.011671,10098895.006365,228360.566000,0,false,
Sat_real_2,5300660.432146,40189097.255381,10029759.783784,228420.566000,0,false,
Sat_real_2,5266630.315337,40281678.553499,9960426.903432,228480.566000,0,false,
Sat_real_2,5232496.923510,40373469.960611,9890898.690944,228540.566000,0,false,
Sat_real_2,5198261.422320,40464473.506289,9821177.448135,228600.566000,0,false,
Sat_real_2,5163924.965549,40554691.195356,9751265.453427,228660.566000,0,false,
Sat_real_2,5129488.695313,40644125.008148,9681164.962270,228720.566000,0,false,
Sat_real_2,5094953.742272,40732776.900771,9610878.207548,228780.566000,0,false,
Sat_real_2,5060321.225832,40820648.805358,9540407.399981,228840.566000,0,false,
Sat_real_2,5025592.254340,40907742.630312,9469754.728519,228900.566000,0,false,
Sat_real_2,4990767.925285,40994060.260556,9398922.360729,228960.566000,0,false,
Sat_real_2,4955849.325485,41079603.557771,9327912.443172,229020.566000,0,false,
Sat_real_2,4920837.531274,41164374.360631,9256727.101773,229080.566000,0,false,
Sat_real_2,4885733.608688,41248374.485039,9185368.442188,229140.566000,0,false,
Sat_real_2,4850538.613642,41331605.724352,9113838.550160,229200.566000,0,false,
Sat_real_2,4815253.592111,41414069.849608,9042139.491868,229260.566000,0,false,
Sat_real_2,4779879.580301,41495768.609746,8970273.314274,229320.566000,0,false,
Sat_real_2,4744417.604819,41576703.731821,8898242.045456,229380.566000,0,false,
Sat_real_2,4708868.682841,41656876.921220,8826047.694945,229440.566000,0,false,
Sat_real_2,4673233.822278,41736289.861870,8753692.254046,229500.566000,0,false,
Sat_real_2,4637514.021932,41814944.216447,8681177.696156,229560.566000,0,false,
Sat_real_2,4601710.271660,41892841.626573,8608505.977083,229620.566000,0,false,
Sat_real_2,4565823.552526,41969983.713020,8535679.035349,229680.566000,0,false,
Sat_real_2,4529854.836953,42046372.075905,8462698.792493,229740.566000,0,false,
Sat_real_2,4493805.088875,42122008.294880,8389567.153369,229800.566000,0,false,
Sat_real_2,4457675.263884,42196893.929323,8316286.006437,229860.566000,0,false,
Sat_real_2,4421466.309371,42271030.518524,8242857.224049,229920.566000,0,false,
Sat_real_2,4385179.164674,42344419.581868,8169282.662730,229980.566000,0,false,
Sat_real_2,4348814.761212,42417062.619012,8095564.163455,230040.566000,0,false,
Sat_real_2,4312374.022624,42488961.110066,8021703.551923,230100.566000,0,false,
Sat_real_2,4275857.864907,42560116.515762,7947702.638819,230160.566000,0,false,
Sat_real_2,4239267.196541,42630530.277628,7873563.220080,230220.566000,0,false,
Sat_real_2,4202602.918628,42700203.818154,7799287.077152,230280.566000,0,false,
Sat_real_2,4165865.925013,42769138.540955,7724875.977245,230340.566000,0,false,
Sat_real_2,4129057.102415,42837335.830939,7650331.673580,230400.566000,0,false,
Sat_real_2,4092177.330546,42904797.054458,7575655.905634,230460.566000,0,false,
Sat_real_2,4055227.482238,42971523.559471,7500850.399385,230520.566000,0,false,
Sat_real_2,4018208.423556,43037516.675694,7425916.867545,230580.566000,0,false,
Sat_real_2,3981121.013924,43102777.714754,7350857.009797,230640.566000,0,false,
Sat_real_2,3943966.106233,43167307.970333,7275672.513020,230700.566000,0,false,
Sat_real_2,3906744.546961,43231108.718319,7200365.051520,230760.566000,0,false,
Sat_real_2,3869457.176282,43294181.216944,7124936.287249,230820.566000,0,false,
Sat_real_2,3832104.828176,43356526.706930,7049387.870025,230880.566000,0,false,
Sat_real_2,3794688.330542,43418146.411624,6973721.437745,230940.566000,0,false,
Sat_real_2,3757208.505298,43479041.537135,6897938.616603,231000.566000,0,false,
Sat_real_2,3719666.168493,43539213.272467,6822041.021291,231060.566000,0,false,
Sat_real_2,3682062.130407,43598662.789651,6746030.255211,231120.566000,0,false,
Sat_real_2,3644397.195654,43657391.243873,6669907.910672,231180.566000,0,false,
Sat_real_2,3606672.163282,43715399.773599,6593675.569095,231240.566000,0,false,
Sat_real_2,3568887.826876,43772689.500705,6517334.801203,231300.566000,0,false,
Sat_real_2,3531044.974647,43829261.530592,6440887.167222,231360.566000,0,false,
Sat_real_2,3493144.389539,43885116.952310,6364334.217063,231420.566000,0,false,
Sat_real_2,3455186.849315,43940256.838675,6287677.490517,231480.566000,0,false,
Sat_real_2,3417173.126653,43994682.246385,6210918.517436,231540.566000,0,false,
Sat_real_2,3379103.989243,44048394.216130,6134058.817919,231600.566000,0,false,
Sat_real_2,3340980.199868,44101393.772710,6057099.902485,231660.566000,0,false,
Sat_real_2,3302802.516504,44153681.925138,5980043.272259,231720.566000,0,false,
Sat_real_2,3264571.692399,44205259.666750,5902890.419142,231780.566000,0,false,
Sat_real_2,3226288.476167,44256127.975312,5825642.825983,231840.566000,0,false,
Sat_real_2,3187953.611871,44306287.813119,5748301.966749,231900.566000,0,false,
Sat_real_2,3149567.839104,44355740.127102,5670869.306699,231960.566000,0,false,
Sat_real_2,3111131.893080,44404485.848921,5593346.302538,232020.566000,0,false,
Sat_real_2,3072646.504712,44452525.895070,5515734.402591,232080.566000,0,false,
Sat_real_2,3034112.400690,44499861.166965,5438035.046960,232140.566000,0,false,
Sat_real_2,2995530.303570,44546492.551047,5360249.667680,232200.566000,0,false,
