x,y,z,t,firing,detected_by_GS
-9742068.445772,-1985783.990813,8859276.423707,11514.577000,0,0
-9792220.971643,-2285066.638769,8732277.865289,11574.577000,0,0
-9836427.521653,-2582961.756505,8599972.998030,11634.576000,0,0
-9874662.358137,-2879288.748474,8462443.186603,11694.576000,0,0
-9906903.421824,-3173868.050674,8319772.977227,11754.573000,0,0
-9933132.343185,-3466521.242844,8172050.042279,11814.572000,0,0
-9953334.451190,-3757071.159742,8019365.122795,11874.572000,0,0
-9967498.779756,-4045342.001472,7861811.969135,11934.571000,0,0
-9975618.071693,-4331159.442747,7699487.279712,11994.570000,0,0
-9977688.780205,-4614350.741029,7532490.637867,12054.567000,0,0
-9973711.068063,-4894744.843496,7360924.447032,12114.566000,0,0
-9963688.804203,-5172172.492693,7184893.864026,12174.566000,0,0
-9947629.558033,-5446466.330886,7004506.730757,12234.565000,0,0
-9925544.591275,-5717461.002970,6819873.504241,12294.564000,0,0
-9897448.847403,-5984993.257908,6631107.185026,12354.561000,0,0
-9863360.938810,-6248902.048654,6438323.244159,12414.561000,0,0
-9823303.131457,-6509028.630403,6241639.548566,12474.560000,0,0
-9777301.327303,-6765216.657215,6041176.285108,12534.559000,0,0
-9725385.044353,-7017312.276873,5837055.883233,12594.558000,0,0
-9667587.394394,-7265164.223932,5629402.936318,12654.555000,0,0
-9603945.058552,-7508623.910976,5418344.121835,12714.555000,0,0
-9534498.260441,-7747545.517854,5204008.120243,12774.554000,0,0
-9459290.737216,-7981786.079033,4986525.532826,12834.553000,0,0
-9378369.708359,-8211205.568882,4766028.798449,12894.553000,0,0
-9291785.842294,-8435666.984874,4542652.109295,12954.550000,0,0
-9199593.220961,-8655036.428730,4316531.325731,13014.549000,0,0
-9101849.302129,-8869183.185284,4087803.890219,13074.549000,0,0
-8998614.879779,-9077979.799224,3856608.740472,13134.548000,0,0
-8889954.042378,-9281302.149515,3623086.221845,13194.548000,0,0
-8775934.129154,-9479029.521518,3387377.999030,13254.545000,0,0
-8656625.684509,-9671044.676846,3149626.967171,13314.544000,0,0
-8532102.410367,-9857233.920718,2909977.162366,13374.544000,0,0
-8402441.116772,-10037487.166997,2668573.671718,13434.543000,0,0
-8267721.670580,-10211698.000737,2425562.542938,13494.542000,0,0
-8128026.942368,-10379763.738234,2181090.693567,13554.539000,0,0
-7983442.751671,-10541585.484670,1935305.819941,13614.538000,0,0
-7834057.810395,-10697068.189083,1688356.305849,13674.537000,0,0
-7679963.664680,-10846120.696897,1440391.131064,13734.537000,0,0
-7521254.635101,-10988655.799817,1191559.779727,13794.536000,0,0
-7358027.755309,-11124590.283119,942012.148678,13854.534000,0,0
-7190382.709235,-11253844.970421,691898.455811,13914.533000,0,0
-7018421.766716,-11376344.765678,441369.148465,13974.533000,0,0
-6842249.717812,-11492018.692658,190574.811955,14034.532000,0,0
-6661973.805705,-11600799.931704,-60333.921714,14094.531000,0,0
-6477703.658297,-11702625.853824,-311206.464900,14154.529000,0,0
-6289551.218613,-11797438.052214,-561892.365069,14214.529000,0,0
-6097630.673891,-11885182.370957,-812241.395195,14274.528000,0,0
-5902058.383614,-11965808.931164,-1062103.643743,14334.527000,0,0
-5702952.806391,-12039272.154388,-1311329.604185,14394.526000,0,0
