x,y,z,t,firing,detected_by_GS
-4166774.81,5432813.38,10343.51,0.000000,0,0
-4162056.40,5432322.59,10326.67,0.000000,0,0
-6418856.68,-1881597.62,343616.30,0.000000,0,0
-6361191.19,-2036153.29,496426.59,0.000000,0,0
-6289572.29,-2203783.00,664091.14,0.000000,0,0
-6214587.80,-2357800.20,820104.93,0.000000,0,0
-6036983.32,-2665838.04,1137993.01,0.000000,0,0
-6126110.38,-2519653.88,986133.38,0.000000,0,0
-5932740.90,-2820422.15,1300748.63,0.000000,0,0
-5830923.69,-2957599.78,1447102.35,0.000000,0,0
-5719727.56,-3094797.14,1595498.74,0.000000,0,0
-5579744.49,-3252011.13,1768185.96,0.000000,0,0
-5439739.54,-3395066.53,1927969.13,0.000000,0,0
-5285978.40,-3537983.91,2090551.98,0.000000,0,0
-5142638.91,-3660242.49,2232126.93,0.000000,0,0
-4972370.13,-3793301.03,2389218.20,0.000000,0,0
-4795045.98,-3919892.64,2541915.26,0.000000,0,0
-4605038.28,-4043547.88,2694590.63,0.000000,0,0
-4421620.94,-4152231.64,2832245.41,0.000000,0,0
-4253281.27,-4243995.51,2951378.52,0.000000,0,0
-4047915.00,-4346289.18,3087828.67,0.000000,0,0
-3841272.82,-4439354.33,3216147.16,0.000000,0,0
-3624378.69,-4527645.86,3342241.58,0.000000,0,0
-3435644.06,-4596837.54,3445039.20,0.000000,0,0
-3198671.85,-4674785.84,3566014.54,0.000000,0,0
-3007289.48,-4730738.13,3657280.03,0.000000,0,0
-2812424.05,-4781635.55,3744701.06,0.000000,0,0
-2563115.88,-4838523.44,3848970.60,0.000000,0,0
-2329302.35,-4883623.63,3939274.51,0.000000,0,0
-2117778.27,-4917859.63,4015004.31,0.000000,0,0
-1882028.81,-4949140.40,4093055.49,0.000000,0,0
-24445829.50,2421944.50,61568.92,0.000000,0,0
-24225162.17,2681095.01,61012.91,0.000000,0,0
287.58,6766303.02,-227.50,0.000000,0,0
-2786532.24,6095047.27,6828.48,0.000000,0,0
3157134.54,-7213798.87,-7721.53,0.000000,0,0
3157833.19,-7213097.59,-7720.11,0.000000,0,0
3158344.51,-7213618.92,-7734.77,0.000000,0,0
-1015293.93,-6896362.17,2798.23,0.000000,0,0
-1015293.83,-6896118.88,2789.48,0.000000,0,0
-1015043.48,-6894999.43,2792.75,0.000000,0,0
-1015081.10,-6895167.53,2797.13,0.000000,0,0
-1014856.83,-6894305.71,2803.61,0.000000,0,0
-1006697.28,-6894580.89,2770.83,0.000000,0,0
-1014652.22,-6893333.67,2802.61,0.000000,0,0
-1014290.30,-6891376.66,2800.66,0.000000,0,0
-1014054.62,-6890293.38,2781.34,0.000000,0,0
-1013826.28,-6889231.10,2793.36,0.000000,0,0
-1013602.64,-6888374.90,2797.38,0.000000,0,0
-1013430.90,-6887459.01,2795.99,0.000000,0,0
-1013352.11,-6887094.32,2791.58,0.000000,0,0
-997065.19,-6853700.26,2759.06,0.000000,0,0
-6281793.75,-2604690.60,15947.59,0.000000,0,0
-5805632.84,-3001000.68,14760.53,0.000000,0,0
