x,y,z,t,firing,detected_by_GS
-9259484.394085,1882525.693109,9378424.868338,11874.865000,0,0
-9412781.735839,1609566.349145,9277147.603556,11934.864000,0,0
-9560359.002310,1335628.891830,9170228.484487,11994.864000,0,0
-9702127.414808,1060879.917096,9057733.400930,12054.861000,0,0
-9838001.795755,785486.466951,8939731.653817,12114.861000,0,0
-9967900.620178,509615.923979,8816295.909462,12174.860000,0,0
-10091746.064749,233435.905728,8687502.151663,12234.860000,0,0
-10209464.054376,-42885.840934,8553429.631706,12294.859000,0,0
-10320984.306201,-319181.545422,8414160.816217,12354.856000,0,0
-10426240.371159,-595283.518915,8269781.333056,12414.856000,0,0
-10525169.672883,-871024.259657,8120379.915137,12474.855000,0,0
-10617713.544040,-1146236.557981,7966048.342298,12534.854000,0,0
-10703817.260081,-1420753.601005,7806881.381292,12594.854000,0,0
-10783430.070303,-1694409.076905,7642976.723842,12654.851000,0,0
-10856505.226362,-1967037.278721,7474434.922964,12714.850000,0,0
-10923000.008048,-2238473.207585,7301359.327459,12774.849000,0,0
-10982875.746411,-2508552.675338,7123856.014684,12834.848000,0,0
-11036097.844240,-2777112.406444,6942033.721698,12894.847000,0,0
-11082635.793784,-3043990.139127,6756003.774730,12954.845000,0,0
-11122463.191894,-3309024.725692,6565880.017162,13014.845000,0,0
-11155557.752388,-3572056.231924,6371778.735956,13074.844000,0,0
-11181901.315733,-3832926.035521,6173818.586631,13134.844000,0,0
-11201479.856082,-4091476.923494,5972120.516881,13194.843000,0,0
-11214283.485544,-4347553.188452,5766807.688810,13254.841000,0,0
-11220306.455883,-4601000.723752,5558005.399953,13314.840000,0,0
-11219547.157460,-4851667.117389,5345841.003036,13374.839000,0,0
-11212008.115526,-5099401.744617,5130443.824583,13434.838000,0,0
-11197695.983904,-5344055.859222,4911945.082453,13494.838000,0,0
-11176621.535964,-5585482.683370,4690477.802301,13554.835000,0,0
-11148799.653078,-5823537.496037,4466176.733126,13614.834000,0,0
-11114249.310401,-6058077.719879,4239178.261854,13674.834000,0,0
-11072993.560071,-6288963.006547,4009620.327094,13734.833000,0,0
-11025059.511909,-6516055.320395,3777642.332118,13794.832000,0,0
-10970478.311488,-6739219.020475,3543385.057088,13854.830000,0,0
-10909285.115819,-6958320.940872,3306990.570670,13914.830000,0,0
-10841519.066465,-7173230.469221,3068602.141012,13974.829000,0,0
-10767223.260212,-7383819.623422,2828364.146195,14034.829000,0,0
-10686444.717374,-7589963.126524,2586421.984237,14094.828000,0,0
-10599234.347623,-7791538.479655,2342921.982648,14154.825000,0,0
-10505646.913577,-7988426.033096,2098011.307689,14214.824000,0,0
-10405740.991991,-8180509.055311,1851837.873309,14274.824000,0,0
-10299578.932681,-8367673.799987,1604550.249882,14334.823000,0,0
-10187226.815231,-8549809.571033,1356297.572772,14394.822000,0,0
